"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"",725,-36.6287315981431,2.96448161625381,1.24479101332851,0.429358210596799,-0.525293064630674,-0.399687129023615,-0.717722846085221,2.95075913807587,0.429559995173276,0.706130169991681,-0.647397896848267,0.809483961879067,-0.724651046331687,-0.366963516878725,-1.34373646994758,0.302881450226291,3.38365748779295,1.22002673690583,1.29116647586966,-0.731558555258585
"",726,-36.6234059899155,2.96540459604323,1.24517277153859,0.429499871622616,-0.525511344759858,-0.399845784881825,-0.717735499987362,2.95216421797048,0.429683789423253,0.706419929819526,-0.647529444811887,0.809811140488571,-0.725021724579273,-0.367059800530148,-1.34460079146797,0.30293168670685,3.3848254256314,1.22029018904323,1.29162537127997,-0.73147683059475
"",727,-36.6180941877872,2.96632638289353,1.24555410073629,0.429641527594509,-0.525729678726496,-0.400004213337267,-0.717748046835434,2.95356759109668,0.429807362382031,0.706709277387366,-0.647660711070257,0.810137789329796,-0.725391640460927,-0.367156015776454,-1.34546421447432,0.302981742061383,3.38599170201619,1.22055329002007,1.29208397273511,-0.73139521206808
"",728,-36.6127961400866,2.96724697984639,1.24593500187444,0.42978317824779,-0.525948065816933,-0.400162415003104,-0.717760487095495,2.95496926126071,0.429930714733769,0.706998213698253,-0.647791696566805,0.810463909917337,-0.725760796327541,-0.367252162665352,-1.34632674061833,0.303031616982355,3.38715632124807,1.22081604072933,1.29254228041946,-0.73131369947732
"",729,-36.6075117953942,2.96816638993142,1.24631547590224,0.429924823318772,-0.526166505320994,-0.400320390489997,-0.717772821231231,2.95636923225523,0.430053847159766,0.70728673975189,-0.647922402240932,0.810789503759611,-0.726129194520994,-0.36734824124428,-1.34718837154654,0.303081312159145,3.38831928761213,1.22107844206025,1.29300029451727,-0.731232292621687
"",730,-36.6022411025504,2.96908461616617,1.24669552376532,0.430066462544763,-0.52638499653196,-0.400478140406112,-0.717785049703973,2.9577675078594,0.430176760338474,0.707574856544636,-0.648052829028032,0.811114572358896,-0.72649683737419,-0.367444251560404,-1.34804910890031,0.303130828278056,3.38948060537787,1.22134049489834,1.29345801521267,-0.731150991300877
"",731,-36.5969840106577,2.97000166155627,1.24707514640573,0.430208095664071,-0.526603538746561,-0.400635665357141,-0.717797172972712,2.95916409183889,0.430299454945513,0.707862565069525,-0.648182977859513,0.811439117211358,-0.726863727211101,-0.367540193660623,-1.34890895431591,0.303180166022334,3.39064027879926,1.22160220012537,1.29391544268968,-0.731069795315056
"",732,-36.5917404690661,2.9709175290954,1.24745434476197,0.430349722416002,-0.52682213126495,-0.400792965946311,-0.717809191494111,2.960558987946,0.430421931653686,0.708149866316278,-0.648312849662817,0.811763139807089,-0.727229866346805,-0.367636067591579,-1.34976790942448,0.303229326072185,3.39179831211485,1.22186355861945,1.29437257713216,-0.730988704464867
"",733,-36.5865104273794,2.97183222176543,1.24783311976902,0.430491342540852,-0.527040773390693,-0.400950042774398,-0.717821105722521,2.96195219991971,0.430544191132994,0.708436761271314,-0.648442445361447,0.812086641630134,-0.72759525708753,-0.367731873399655,-1.35062597585208,0.303278309104789,3.39295470954781,1.222124571255,1.29482941872389,-0.730907718551423
"",734,-36.5812938354525,2.97274574253645,1.24821147235834,0.430632955779916,-0.527259464430746,-0.401106896439739,-0.717832916109993,2.96334373148575,0.430666234050651,0.708723250917765,-0.648571765874979,0.812409624158526,-0.727959901730693,-0.36782761113098,-1.35148315521973,0.303327115794318,3.39410947530598,1.22238523890281,1.29528596764849,-0.730826837376311
"",735,-36.5760906433941,2.97365809436682,1.2485894034579,0.430774561875478,-0.527478203695447,-0.401263527538249,-0.717844623106297,2.96473358635667,0.430788061071096,0.709009336235491,-0.648700812119091,0.812732088864317,-0.728323802564938,-0.367923280831439,-1.35233944914341,0.30337574681195,3.39526261358201,1.22264556243002,1.29574222408948,-0.730746060741588
"",736,-36.5709008015567,2.97456928020327,1.2489669139922,0.430916160570813,-0.52769699049849,-0.401419936663431,-0.71785622715893,2.96612176823188,0.43090967285601,0.709295018201088,-0.648829585005579,0.813054037213611,-0.728686961870178,-0.36801888254667,-1.35319485923407,0.303424202825883,3.39641412855336,1.2229055427002,1.29619818823028,-0.73066538844978
"",737,-36.565724260535,2.97547930298092,1.24934400488229,0.431057751610187,-0.527915824156915,-0.401576124406387,-0.717867728713136,2.96750828079775,0.431031070064329,0.709580297787906,-0.64895808544238,0.813375470666592,-0.729049381917634,-0.368114416322071,-1.35404938709768,0.303472484501356,3.3975640243824,1.22316518057331,1.29665386025415,-0.730584820303883
"",738,-36.5605609711797,2.97638816562338,1.24972067704577,0.431199334738852,-0.528134703991089,-0.401732091355836,-0.717879128211913,2.96889312772766,0.431152253352257,0.709865175966061,-0.649086314333592,0.813696390677559,-0.729411064969873,-0.368209882202807,-1.35490303433527,0.303520592500659,3.39871230521648,1.22342447690577,1.29710924034426,-0.730504356107362
"",739,-36.5554108845736,2.97729587104277,1.25009693139685,0.431340909703048,-0.528353629324693,-0.401887838098124,-0.717890426096032,2.97027631268207,0.431273223373282,0.710149653702442,-0.649214272579493,0.814016798694954,-0.729772013280849,-0.368305280233809,-1.35575580254289,0.303568527483151,3.39985897518798,1.22368343255045,1.29756432868369,-0.730423995664149
"",740,-36.5502739520532,2.97820242213982,1.25047276884633,0.431482476249999,-0.528572599484701,-0.402043365217236,-0.717901622804051,2.97165783930855,0.431393980778192,0.710433731960734,-0.649341961076564,0.814336696161397,-0.730132229095942,-0.368400610459782,-1.35660769331167,0.303616290105274,3.40100403841442,1.22394204835668,1.29801912545535,-0.730343738778644
"",741,-36.5451501251796,2.9791078218039,1.25084819030163,0.431624034127913,-0.528791613801366,-0.402198673294808,-0.717912718772322,2.9730377112419,0.431514526215082,0.710717411701422,-0.649469380717504,0.814656084513711,-0.730491714651994,-0.368495872925206,-1.35745870822787,0.303663881020569,3.40214749899849,1.22420032517034,1.2984736308421,-0.730263585255709
"",742,-36.5400393557654,2.98001207291309,1.2512231966668,0.43176558308598,-0.529010671608206,-0.402353762910145,-0.717923714435013,2.97441593210418,0.431634860329375,0.711000693881808,-0.649596532391257,0.814974965182955,-0.730850472177352,-0.368591067674342,-1.35830884887285,0.303711300879692,3.40328936102811,1.22445826383378,1.29892784502665,-0.730183534900676
"",743,-36.5349415958553,2.98091517833425,1.25159778884258,0.431907122874371,-0.529229772241987,-0.402508634640225,-0.717934610224115,2.97579250550478,0.431754983763831,0.711283579456023,-0.649723416983027,0.815293339594456,-0.731208503891903,-0.368686194751234,-1.3591581168231,0.303758550330427,3.40442962857654,1.22471586518593,1.29938176819161,-0.730103587519337
"",744,-36.5298567977331,2.98181714092307,1.25197196772635,0.432048653244233,-0.529448915042704,-0.402663289059719,-0.717945406569458,2.97716743504047,0.431874897158564,0.711566069375038,-0.649850035374297,0.815611209167836,-0.73156581200711,-0.368781254199717,-1.36000651365032,0.303805630017702,3.4055683057024,1.22497313006227,1.2998354005195,-0.730023742917949
"",745,-36.5247849139146,2.98271796352411,1.25234573421221,0.432190173947693,-0.529668099353571,-0.402817726740998,-0.717956103898724,2.97854072429549,0.431994601151051,0.711848164586679,-0.649976388442852,0.815928575317044,-0.731922398726056,-0.368876246063414,-1.36085404092135,0.303852540583603,3.40670539644979,1.22523005929486,1.3002887421927,-0.729944000903231
"",746,-36.5197258971439,2.98361764897089,1.25271908919096,0.432331684737853,-0.529887324521001,-0.402971948254148,-0.717966702637459,2.97991237684158,0.432114096376152,0.712129866035638,-0.650102477062798,0.816245439450384,-0.732278266243478,-0.368971170385744,-1.36170070019826,0.30389928266739,3.40784090484828,1.22548665371235,1.30074179339353,-0.729864361282363
"",747,-36.5146797004061,2.98451620008592,1.25309203355013,0.432473185368787,-0.530106589894591,-0.403125954166982,-0.717977203209085,2.98128239623807,0.432233383466118,0.712411174663485,-0.650228302104578,0.816561802970544,-0.732633416745804,-0.369066027209928,-1.36254649303837,0.303945856905511,3.40897483491307,1.22574291414004,1.30119455430417,-0.729784823862987
"",748,-36.5096462769111,2.98541361968079,1.253464568174,0.432614675595545,-0.530325894827109,-0.403279745045051,-0.717987606034918,2.98265078603192,0.432352463050606,0.712692091408682,-0.650353864434993,0.816877667274629,-0.732987852411191,-0.369160816578985,-1.3633914209942,0.303992263931615,3.41010719064498,1.22599884139986,1.30164702510672,-0.729705388453201
"",749,-36.5046255800978,2.98630991055618,1.25383669394363,0.432756155174143,-0.530545238674476,-0.403433321451656,-0.717997911534174,2.98401754975779,0.432471335756692,0.712972617206594,-0.650479164917224,0.817193033754185,-0.733341575409563,-0.369255538535743,-1.3642354856136,0.304038504376569,3.41123797603052,1.22625443631039,1.30209920598316,-0.729626054861566
"",750,-36.4996175636297,2.98720507550198,1.25420841173683,0.432897623861569,-0.530764620795753,-0.40358668394786,-0.718008120123986,2.98538269093809,0.432590002208885,0.7132527529895,-0.650604204410847,0.817507903795229,-0.733694587902649,-0.36935019312284,-1.36507868843968,0.304084578868472,3.41236719504202,1.22650969968691,1.30255109711539,-0.729546822897097
"",751,-36.4946221814018,2.98809911729727,1.25457972242824,0.433039081415778,-0.530984040553122,-0.403739833092501,-0.718018232219415,2.98674621308306,0.432708463029139,0.713532499686609,-0.65072898377185,0.817822278778283,-0.734046892044013,-0.369444780382726,-1.36592103101087,0.304130488032667,3.41349485163762,1.22676463234138,1.3030026986852,-0.729467692369267
"",752,-36.489639387529,2.98899203871043,1.2549506268893,0.433180527595687,-0.531203497311875,-0.403892769442203,-0.718028248233462,2.98810811969082,0.432826718836867,0.713811858224069,-0.65085350385266,0.818136160078393,-0.734398489979101,-0.369539300357667,-1.36676251486094,0.304176232491757,3.41462094976137,1.2270192350825,1.30345401087428,-0.729388663088006
"",753,-36.4846691363507,2.98988384249919,1.25532112598829,0.433321962161181,-0.531422990440397,-0.404045493551387,-0.718038168577083,2.98946841424742,0.432944770248952,0.714090829524981,-0.650977765502153,0.818449549065166,-0.734749383845269,-0.36963375308975,-1.36760314151901,0.304221812865619,3.41574549334328,1.22727350871569,1.30390503386424,-0.729309734863698
"",754,-36.4797113824322,2.99077453141067,1.25569122059033,0.433463384873104,-0.531642519310151,-0.404198005972283,-0.718047993659198,2.9908271002269,0.433062617879764,0.714369414509408,-0.651101769565677,0.818762447102792,-0.73509957577182,-0.369728138620884,-1.36844291250959,0.304267229771419,3.41686848629941,1.22752745404314,1.30435576783658,-0.729230907507179
"",755,-36.4747660805481,2.99166410818144,1.25606091155742,0.433604795493261,-0.531862083295663,-0.404350307254941,-0.718057723886706,2.99218418109137,0.433180262341166,0.714647614094391,-0.651225516885067,0.819074855550077,-0.735449067880047,-0.369822456992807,-1.36928182935257,0.304312483823623,3.4179899325319,1.2277810718638,1.3048062129727,-0.729152180829742
"",756,-36.4698331857037,2.99255257553756,1.25643019974845,0.433746193784415,-0.532081681774509,-0.404502397947246,-0.718067359664494,2.99353966029103,0.433297704242534,0.714925429193958,-0.651349008298668,0.819386775760465,-0.735797862283258,-0.369916708247084,-1.37011989356326,0.304357575634012,3.41910983592903,1.22803436297343,1.30525636945392,-0.729073554643128
"",757,-36.4649126531158,2.99343993619467,1.25679908601918,0.433887579510285,-0.532301314127298,-0.404654278594922,-0.718076901395452,2.99489354126427,0.433414944190763,0.715202860719137,-0.65147224464135,0.81969820908207,-0.736145961086821,-0.370010892425114,-1.37095710665243,0.304402505811699,3.42022820036533,1.2282873281646,1.30570623746148,-0.728995028759531
"",758,-36.4600044382178,2.99432619285801,1.25716757122232,0.434028952435545,-0.532520979737655,-0.404805949741551,-0.718086349480483,2.99624582743771,0.433531982790285,0.715479909577968,-0.651595226744524,0.820009156857704,-0.736493366388194,-0.370105009568133,-1.37179347012628,0.304447274963137,3.42134502970158,1.2285399682267,1.3061558171765,-0.728916602991595
"",759,-36.4551084966611,2.99521134822249,1.2575356562075,0.43417031232582,-0.532740677992215,-0.40495741192858,-0.718095704318518,2.99759652222622,0.433648820643079,0.715756576675515,-0.651717955436163,0.820319620424898,-0.736840080276962,-0.370199059717215,-1.3726289854865,0.304491883692138,3.42246032778492,1.22879228394597,1.30660510878004,-0.728838277152413
"",760,-36.4502247843081,2.99609540497274,1.2579033418213,0.434311658947689,-0.532960408280599,-0.405108665695333,-0.718104966306521,2.99894562903306,0.433765458348681,0.716032862913876,-0.651840431540822,0.820629601115936,-0.73718610483487,-0.370293042913277,-1.37346365423028,0.304536332599884,3.42357409844888,1.22904427610554,1.30705411245303,-0.728760051055526
"",761,-36.445353257234,2.99697836578315,1.25827062890725,0.434452992068677,-0.533180169995405,-0.405259711579022,-0.71811413583951,3.00029315124984,0.433881896504202,0.716308769192196,-0.651962655879647,0.820939100257878,-0.737531442135863,-0.37038695919708,-1.37429747785032,0.304580622284937,3.42468634551346,1.22929594548539,1.30750282837637,-0.728681924514922
"",762,-36.4404938717262,2.99786023331794,1.25863751830589,0.434594311457256,-0.53339996253219,-0.405410550114759,-0.71812321331056,3.00163909225666,0.433998135704333,0.71658429640668,-0.652084629270403,0.821248119172588,-0.737876094246114,-0.370480808609236,-1.37513045783487,0.304624753343262,3.42579707278517,1.22954729286242,1.30795125673082,-0.728603897345035
"",763,-36.4356465842811,2.99874101023121,1.25900401085474,0.434735616882845,-0.533619785289461,-0.405561181835564,-0.718132199110821,3.0029834554221,0.434114176541364,0.716859445450602,-0.652206352527484,0.821556659176759,-0.738220063224063,-0.370574591190207,-1.37596259566772,0.304668726368228,3.42690628405713,1.22979831901046,1.30839939769708,-0.728525969360746
"",764,-36.4308113516033,2.99962069916699,1.25937010738833,0.434876908115804,-0.533839637668656,-0.405711607272381,-0.718141093629524,3.00432624410332,0.434230019605193,0.717134217214317,-0.652327826461932,0.821864721581943,-0.738563351120449,-0.370668306980308,-1.37679389282825,0.304712541950631,3.42801398310907,1.23004902470025,1.30884725145577,-0.728448140377377
"",765,-36.4259881306045,3.00049930275926,1.25973580873822,0.435018184927435,-0.534059519074132,-0.405861826954084,-0.718149897253997,3.0056674616461,0.434345665483336,0.717408612585275,-0.652449051881456,0.822172307694572,-0.738905959978345,-0.370761956019712,-1.37762435079143,0.304756200678704,3.42912017370744,1.23029941069952,1.30929481818741,-0.728370410210696
"",766,-36.4211768784055,3.00137682363206,1.26010111573304,0.435159447089979,-0.534279428913148,-0.406011841407489,-0.718158610369674,3.00700711138488,0.434461114760942,0.717682632448028,-0.652570029590448,0.822479418815987,-0.739247891833194,-0.370855538348453,-1.37845397102784,0.304799703138128,3.43022485960545,1.23054947777294,1.30974209807245,-0.728292778676911
"",767,-36.4163775523255,3.00225326439949,1.26046602919843,0.435300694376615,-0.534499366595857,-0.406161651157365,-0.718167233360107,3.00834519664283,0.434576368020805,0.717956277684246,-0.652690760389999,0.822786056242463,-0.739589148712837,-0.370949054006426,-1.37928275500371,0.304843049912045,3.43132804454314,1.23079922668218,1.31018909129125,-0.728215245592674
"",768,-36.4115901098965,3.00312862766581,1.26083054995714,0.435441926561454,-0.534719331535286,-0.406311256726448,-0.718175766606974,3.00968172073192,0.434691425843372,0.718229549172725,-0.652811245077917,0.823092221265237,-0.739929732637552,-0.371042503033394,-1.38011070418091,0.304886241581077,3.43242973224739,1.23104865818592,1.31063579802409,-0.728137810775075
"",769,-36.4068145088443,3.00400291602541,1.26119467882902,0.435583143419545,-0.534939323147325,-0.406460658635445,-0.718184210490098,3.01101668695292,0.434806288806759,0.7185024477894,-0.652931484448743,0.82339791517053,-0.740269645620086,-0.371135885468985,-1.38093782001698,0.304929278723329,3.43352992643207,1.23129777303986,1.31108221845118,-0.728060474041643
"",770,-36.4020507070986,3.00487613206295,1.26155841663098,0.435724344726863,-0.535159340850714,-0.406609857403047,-0.718192565387446,3.01235009859553,0.434920957486761,0.718774974407357,-0.65305147929377,0.823703139239574,-0.740608889665688,-0.3712292013527,-1.38176410396515,0.304972161914411,3.434628630798,1.23154657199675,1.31152835275264,-0.727983235210347
"",771,-36.3972986627919,3.00574827835335,1.26192176417708,0.435865530260316,-0.535379384067026,-0.406758853545944,-0.718200831675153,3.01368195893835,0.435035432456862,0.719047129896839,-0.653171230401055,0.824007894748637,-0.740947466772139,-0.371322450723915,-1.38258955747438,0.305014891727445,3.43572584903307,1.23179505580638,1.31197420110851,-0.727906094099591
"",772,-36.3925583342518,3.00661935746187,1.26228472227853,0.436006699797736,-0.535599452220657,-0.406907647578828,-0.718209009727522,3.01501227124899,0.435149714288249,0.719318915125266,-0.653290738555438,0.824312182969047,-0.741285378929791,-0.371415633621878,-1.38341418198934,0.305057468733078,3.43682158481229,1.23204322521561,1.31241976369876,-0.727829050528218
"",773,-36.3878296800065,3.00748937194414,1.26264729174366,0.436147853117883,-0.53581954473881,-0.407056240014409,-0.718217099917042,3.01634103878412,0.435263803549822,0.719590330957236,-0.653410004538561,0.82461600516722,-0.741622628121595,-0.371508750085719,-1.38423797895044,0.305099893499498,3.43791584179782,1.23229108096841,1.31286504070328,-0.727752104315503
"",774,-36.3831126587768,3.00835832434621,1.26300947337797,0.436288990000437,-0.536039661051483,-0.40720463136342,-0.718225102614392,3.01766826478949,0.435377700808205,0.719861378254546,-0.653529029128878,0.824919362604682,-0.741959216323133,-0.371601800154449,-1.38506094979387,0.305142166592443,3.43900862363905,1.23253862380584,1.31331003230189,-0.727675255281158
"",775,-36.3784072294814,3.00922621720461,1.26337126798414,0.436430110226,-0.536259800591456,-0.407352822134634,-0.718233018188461,3.01899395249999,0.435491406627761,0.720132057876195,-0.653647813101677,0.825222256538092,-0.742295145502655,-0.371694783866963,-1.3858830959516,0.305184288575215,3.44009993397263,1.23278585446608,1.31375473867432,-0.727598503245325
"",776,-36.3737133512329,3.01009305304638,1.26373267636206,0.436571213576093,-0.536479962794274,-0.407500812834867,-0.718240847006347,3.02031810513975,0.435604921570595,0.720402370678398,-0.653766357229092,0.82552468821927,-0.742630417621108,-0.371787701262042,-1.3867044188514,0.30522626000869,3.44118977642258,1.23303277368447,1.31419916000025,-0.727521848028582
"",777,-36.3690309833348,3.01095883438915,1.26409369930881,0.436712299833153,-0.536700147098238,-0.407648603968992,-0.718248589433379,3.0216407259221,0.435718246196574,0.720672317514598,-0.653884662280121,0.825826658895221,-0.742965034632167,-0.371880552378354,-1.38752491991686,0.305268081451336,3.44227815460028,1.23327938219347,1.31464329645926,-0.727445289451935
"",778,-36.3643600852893,3.01182356374114,1.2644543376187,0.436853368780532,-0.53692035294439,-0.407796196039948,-0.718256245833117,3.0229618180497,0.435831381063334,0.720941899235476,-0.654002729020643,0.826128169808156,-0.743298998482268,-0.371973337254461,-1.38834460056741,0.305309753459216,3.44336507210457,1.23352568072272,1.31508714823088,-0.727368827336822
"",779,-36.3597006167745,3.01268724360126,1.26481459208327,0.436994420202493,-0.537140579776499,-0.407943589548751,-0.718263816567369,3.02428138471458,0.43594432672629,0.721211116688961,-0.654120558213429,0.826429222195517,-0.743632311110643,-0.372066055928818,-1.38916346221833,0.30535127658601,3.44445053252178,1.23377166999907,1.31553071549454,-0.727292461505107
"",780,-36.3550525376747,3.0135498764591,1.26517446349131,0.437135453884211,-0.53736082704105,-0.408090784994502,-0.7182713019962,3.02559942909813,0.436057083738649,0.721479970720241,-0.654238150618162,0.826729817290003,-0.743964974449345,-0.372158708439775,-1.38998150628078,0.305392651383019,3.44553453942582,1.23401735074655,1.31597399842964,-0.727216191779086
"",781,-36.3504158080523,3.01441146479502,1.26553395262888,0.437276469611768,-0.537581094187229,-0.408237782874396,-0.718278702477941,3.02691595437121,0.436169652651421,0.721748462171773,-0.654355506991451,0.827029956319593,-0.744296990423285,-0.372251294825581,-1.3907987341618,0.305433878399182,3.44661709637818,1.23426272368639,1.31641699721547,-0.727140017981479
"",782,-36.3457903881595,3.01527201108019,1.26589306027931,0.437417467172151,-0.537801380666912,-0.408384583683736,-0.718286018369199,3.02823096369421,0.436282034013428,0.722016591883297,-0.654472628086847,0.827329640507565,-0.744628360950261,-0.372343815124385,-1.39161514726436,0.305474958181085,3.44769820692803,1.23450778953708,1.31685971203128,-0.727063939935434
"",783,-36.3411762384353,3.01613151777661,1.26625178722324,0.437558446353254,-0.53802168593465,-0.408531187915937,-0.718293250024867,3.02954446021703,0.436394228371316,0.722284360691843,-0.654589514654857,0.827628871072527,-0.744959087940987,-0.372436269374239,-1.39243074698733,0.305515891272975,3.44877787461226,1.23475254901435,1.31730214305623,-0.726987957464522
"",784,-36.3365733195035,3.01698998733719,1.2666101342386,0.437699406943868,-0.538242009447657,-0.408677596062542,-0.718300397798136,3.03085644707918,0.436506236269566,0.722551769431743,-0.654706167442959,0.827927649228433,-0.745289173299129,-0.372528657613101,-1.39324553472556,0.30555667821677,3.44985610295552,1.23499700283118,1.31774429046943,-0.726912070392739
"",785,-36.331981592172,3.01784742220576,1.26696810210064,0.437840348733686,-0.538462350665798,-0.408823808613224,-0.718307462040502,3.03216692740984,0.436618058250502,0.72281881893464,-0.654822587195621,0.828225976184611,-0.74561861892133,-0.372620979878835,-1.39405951186981,0.30559731955207,3.4509328954703,1.23524115169783,1.31818615444989,-0.726836278544505
"",786,-36.3274010174289,3.01870382481714,1.26732569158194,0.437981271513299,-0.538682709051576,-0.408969826055803,-0.718314443101778,3.03347590432787,0.436729694854308,0.723085510029501,-0.654938774654311,0.828523853145784,-0.745947426697246,-0.372713236209214,-1.39487267980687,0.305637815816172,3.45200825565695,1.23548499632187,1.31862773517661,-0.726760581744658
"",787,-36.3228315564493,3.01955919759719,1.26768290345245,0.43812217507419,-0.538903084070118,-0.409115648876248,-0.718321341330102,3.03478338094186,0.43684114661903,0.723351843542626,-0.655054730557515,0.828821281312091,-0.746275598509572,-0.372805426641924,-1.3956850399195,0.305678167544078,3.45308218700377,1.23572853740816,1.31906903282846,-0.726684979818461
"",788,-36.3182731705829,3.02041354296282,1.26803973847945,0.438263059208738,-0.539123475189165,-0.409261277558693,-0.718328157071948,3.03608936035022,0.436952414080592,0.723617820297659,-0.655170455640749,0.829118261879113,-0.746603136234074,-0.372897551214565,-1.39649659358646,0.305718375268508,3.45415469298704,1.23597177565888,1.31951004758429,-0.726609472591594
"",789,-36.3137258213635,3.02126686332208,1.2683961974276,0.438403923710211,-0.539343881879058,-0.409406712585443,-0.718334890672137,3.03739384564119,0.437063497772805,0.723883441115597,-0.655285950636578,0.829414796037895,-0.74693004173962,-0.37298960996465,-1.39730734218258,0.305758439519912,3.45522577707106,1.23621471177355,1.31995077962288,-0.726534059890156
"",790,-36.3091894705037,3.02211916107416,1.26875228105896,0.438544768372763,-0.539564303612725,-0.409551954436982,-0.71834154247384,3.03869683989289,0.437174398227378,0.724148706814801,-0.655401216274628,0.829710884974963,-0.747256316888208,-0.373081602929612,-1.39811728707869,0.30579836082648,3.45629544270822,1.23645734644904,1.32039122912291,-0.726458741540666
"",791,-36.3046640798896,3.02297043860945,1.26910799013298,0.438685592991439,-0.539784739865669,-0.409697003591986,-0.718348112818598,3.03999834617339,0.437285115973927,0.724413618211007,-0.655516253281599,0.830006529872356,-0.747581963534998,-0.373173530146804,-1.39892642964172,0.305838139714153,3.45736369333908,1.2366996803796,1.32083139626304,-0.726383517370056
"",792,-36.3001496115871,3.02382069830962,1.26946332540653,0.438826397362164,-0.540005190115956,-0.409841860527328,-0.718354602046321,3.04129836754071,0.437395651539984,0.724678176117336,-0.655631062381283,0.830301731907638,-0.747906983528339,-0.373265391653498,-1.39973477123467,0.305877776706636,3.45843053239234,1.23694171425683,1.32127128122185,-0.726308387205677
"",793,-36.2956460278378,3.02466994254758,1.26981828763388,0.438967181281745,-0.540225653844205,-0.409986525718091,-0.718361010495304,3.04259690704293,0.437506005451013,0.724942381344303,-0.655745644294577,0.830596492253927,-0.7482313787098,-0.373357187486894,-1.40054231321661,0.305917272325409,3.45949596328499,1.23718344876974,1.32171088417786,-0.726233350875291
"",794,-36.2911532910566,3.02551817368763,1.27017287756677,0.43910794454787,-0.540446130533571,-0.410130999637572,-0.718367338502234,3.04389396771818,0.437616178230411,0.725206234699827,-0.655859999739496,0.830890812079914,-0.748555150914203,-0.373448917684114,-1.40134905694277,0.305956627089734,3.46055998942228,1.23742488460476,1.32215020530952,-0.726158408207075
"",795,-36.2866713638296,3.02636539408538,1.27052709595438,0.439248686959102,-0.540666619669737,-0.410275282757297,-0.718373586402199,3.04518955259473,0.437726170399527,0.725469736989244,-0.655974129431189,0.831184692549882,-0.748878301969643,-0.373540582282209,-1.40215500376448,0.305995841516673,3.46162261419781,1.23766602244572,1.32258924479523,-0.726083559029621
"",796,-36.282200208921,3.02721160608792,1.27088094354334,0.439389408314882,-0.5408871207409,-0.410419375547025,-0.718379754528698,3.04648366469099,0.437835982477666,0.725732889015313,-0.656088034081952,0.831478134823735,-0.749200833697526,-0.373632181318158,-1.40296015502922,0.306034916121092,3.46268384099358,1.2379068629739,1.32302800281332,-0.726008803171927
"",797,-36.2777397892612,3.02805681203375,1.27123442107778,0.439530108415519,-0.54110763323776,-0.410563278474759,-0.71838584321365,3.0477763070156,0.437945614982101,0.725995691578229,-0.656201714401242,0.831771140057012,-0.749522747912595,-0.373723714828875,-1.40376451208063,0.306073851415677,3.46374367318003,1.23814740686802,1.32346647954206,-0.725934140463407
"",798,-36.273290067955,3.0289010142529,1.27158752929929,0.439670787062197,-0.541328156653507,-0.410706992006754,-0.718391852787401,3.04906748256744,0.438055068428083,0.726258145475631,-0.656315171095692,0.832063709400911,-0.749844046422955,-0.373815182851203,-1.40456807625853,0.306112647910942,3.46480211411608,1.23838765480427,1.32390467515969,-0.725859570733879
"",799,-36.2688510082719,3.02974421506694,1.27194026894698,0.439811444056963,-0.54154869048381,-0.410850516607526,-0.718397783578736,3.0503571943357,0.43816434332885,0.726520251502613,-0.656428404869124,0.832355844002311,-0.750164731030108,-0.373906585421921,-1.40537084889895,0.306151306115241,3.46585916714923,1.23862760745631,1.32434258984434,-0.725785093813574
"",800,-36.264422573654,3.030586416789,1.27229264075748,0.439952079202734,-0.541769234226804,-0.410993852739862,-0.718403635914887,3.0516454452999,0.438273440195638,0.726782010451734,-0.656541416422563,0.832647545003792,-0.750484803528977,-0.373997922577747,-1.40617283133412,0.306189826534777,3.46691483561552,1.23886726549531,1.32478022377413,-0.725710709533126
"",801,-36.2600047277108,3.03142762172386,1.27264464546493,0.440092692303288,-0.541989787383082,-0.411137000864826,-0.718409410121541,3.05293223842996,0.43838235953769,0.727043423113027,-0.656654206454251,0.832938813543657,-0.750804265707935,-0.374089194355334,-1.40697402489248,0.306228209673615,3.46796912283967,1.23910662958991,1.32521757712709,-0.725636417723578
"",802,-36.2555974342156,3.03226783216796,1.27299628380102,0.440233283163265,-0.542210349455678,-0.411279961441771,-0.718415106522849,3.05421757668622,0.438491101862263,0.727304490274009,-0.65676677565966,0.833229650755951,-0.751123119348834,-0.374180400791277,-1.40777443089874,0.306266456033693,3.46902203213507,1.2393457004063,1.32565465008121,-0.725562218216376
"",803,-36.2512006571087,3.03310705040944,1.27334755649497,0.440373851588163,-0.542430919950059,-0.411422734928341,-0.718420725441434,3.05550146301952,0.438599667674643,0.72756521271969,-0.656879124731504,0.833520057770481,-0.751441366227035,-0.374271541922113,-1.40857405067385,0.306304566114826,3.47007356680386,1.23958447860818,1.32609144281442,-0.725488110843372
"",804,-36.246814360497,3.03394527872819,1.27369846427358,0.440514397384338,-0.542651498374111,-0.41156532178049,-0.718426267198402,3.05678390037118,0.438708057478151,0.727825591232586,-0.656991254359759,0.833810035712841,-0.751759008111432,-0.374362617784321,-1.40937288553504,0.306342540414727,3.47112373013695,1.2398229648568,1.32652795550458,-0.72541409543682
